row_index,id,churn_probability
4165,33414,0
27403,10461,0
433,21374,0
51394,14372,0
21344,26748,0
38198,46268,0
43977,24922,0
33600,18474,0
42529,53043,0
45168,18739,0
54494,11337,0
4892,45362,0
23334,34735,0
52121,43702,0
31702,21027,1
53729,12126,1
17714,43893,0
50181,15564,0
14250,30199,0
52242,38763,0
47390,48215,0
30878,26124,0
30585,42801,1
1972,65539,0
9199,59744,0
5012,12093,0
8191,36070,0
9731,23609,0
53343,16483,1
49983,29992,0
6204,12612,0
19478,28861,0
48097,28516,0
9281,38008,0
20520,24345,0
34900,45358,0
51634,40046,0
12971,35838,1
8449,19562,0
28551,10477,1
34427,16616,0
34920,42069,0
36954,59918,0
43739,34101,0
15278,63486,0
25206,22803,0
44353,37455,0
20392,1556,0
28560,7047,0
41504,62470,0
35154,60078,0
32418,21301,0
40610,29106,1
52723,53163,0
25867,68658,0
29182,39278,0
24568,3190,0
49929,14462,0
27845,38692,0
8042,40478,0
32738,47497,0
18461,28030,0
6390,23830,1
12335,63972,0
51489,44074,0
43466,5037,0
46933,1246,0
30800,24736,0
47846,27150,0
31900,22535,0
32340,44645,0
18289,21677,0
2189,13622,0
30247,66470,0
11259,65685,0
17894,59517,0
48179,51166,0
3933,66500,0
18104,34515,0
15177,64837,0
8318,8470,0
16690,15769,0
12153,62894,0
17811,2684,0
5712,11631,0
9696,42395,0
35666,68175,0
13604,43920,0
25606,5496,0
11562,27934,0
50074,22382,0
51747,66568,0
1156,4539,0
43150,62887,0
985,6168,0
30317,48611,0
7278,2922,0
9044,15541,0
43219,5187,0
46162,18591,0
48891,53130,0
40464,13861,0
8145,57512,0
10276,67977,0
34257,15920,0
12319,36959,0
29917,15344,0
45364,52174,0
5373,49120,0
35896,35138,0
47225,67860,0
14572,45073,0
52282,57423,0
34095,16631,0
32595,51109,0
33163,49317,0
29705,37742,0
31892,45230,0
17525,12414,0
4855,49564,0
5996,38027,0
53273,13683,0
45783,61075,0
3402,33734,0
46306,22113,0
50830,25257,0
40665,58970,0
35014,6650,0
2362,2623,0
39444,61316,0
11658,17470,0
39635,52833,0
33344,60228,0
2868,602,0
20177,62145,0
37214,730,0
24975,69272,0
27194,19099,0
42482,39536,0
37983,53571,0
10424,69874,0
9035,19806,0
45237,40955,0
2830,50333,0
51944,16193,0
30504,34073,0
27511,55713,0
1623,43394,0
24516,11379,0
50070,4051,0
52620,34874,0
6917,1561,0
19820,60910,0
6010,14930,0
48551,16817,0
26759,64555,0
25719,19774,0
42762,40553,0
21193,14520,0
52861,50821,0
28691,42276,0
14619,18991,0
7949,54575,0
22714,29322,0
14579,65279,0
4016,16525,0
43134,25049,0
32204,2672,0
44911,46993,0
29094,18181,0
44157,9228,0
33732,32941,0
35028,55686,0
37758,4983,0
4896,34299,0
48504,48355,0
52943,1494,0
31163,9519,0
3461,51337,0
38844,41848,0
32010,30784,1
5975,46340,0
20524,32156,0
35018,23020,0
4119,42143,1
14261,27679,0
23278,11091,0
20934,7981,0
10049,58973,0
16507,49737,0
44324,57678,0
20217,57939,1
2622,62778,0
14883,17605,0
13058,41513,0
3001,46272,0
53118,45088,1
43503,66722,0
18778,26673,0
3776,61684,0
6926,15690,0
29296,4839,1
55535,50719,0
11081,39654,1
41181,69128,0
6357,29319,0
20510,62112,0
53918,43655,0
30861,26880,0
37925,59263,0
41417,34071,0
54248,62283,0
30417,469,0
3850,27077,0
28382,58928,0
16094,22379,0
19312,2714,0
23156,60593,0
34043,19129,0
25742,1284,0
54250,66163,0
3077,45211,0
34686,64243,0
31649,2168,0
47444,15346,0
40314,19591,0
48802,46385,0
17713,1145,0
24742,19272,0
10218,45310,0
34116,674,1
26264,22251,0
29403,29902,0
32613,56106,0
13098,37757,1
24840,37900,0
55353,430,0
46756,47572,0
54804,1023,0
46626,47331,0
42629,25136,1
4048,55240,0
12001,53457,1
37079,32789,1
29093,14100,0
26075,44024,0
35430,28739,1
35752,2476,0
29347,67272,0
22472,19545,0
25026,56963,1
1497,58020,0
48037,25504,0
44705,7946,0
1400,36688,0
32073,45754,0
4305,56376,0
4326,36172,1
48307,13368,0
54341,27203,0
5874,25999,0
36947,16230,0
34616,59233,0
16530,11164,0
54206,24876,0
13694,37987,0
811,31354,0
15293,1923,0
40324,67083,0
23310,67824,0
27461,29062,0
51282,20236,0
22112,15421,1
19891,20255,1
54938,19014,0
20509,53582,0
22033,6943,0
51614,39665,0
4107,35332,0
3635,39929,0
40802,58740,0
32227,28279,0
18173,21518,0
22865,18816,1
23098,49839,0
53821,68480,0
52554,10453,0
42315,67382,0
3011,54200,0
17937,9782,0
42226,28260,0
51829,47207,0
16742,43187,0
7608,16401,0
12711,32051,0
25648,32257,0
7515,24929,0
416,58848,0
33627,61914,0
35049,51138,0
14403,44527,0
12496,31954,0
480,35474,0
15521,9829,0
32205,21209,0
12814,6780,0
26826,15424,0
55000,52059,0
18314,47989,0
31142,3553,0
16841,16436,1
23577,44769,0
1644,6150,0
31690,25650,0
19240,55395,0
40217,62261,0
26540,14992,0
25415,3854,0
9064,40577,0
8420,5896,0
14366,2123,0
45381,46825,0
351,52957,0
36549,18498,0
16179,35349,0
48921,35837,1
46585,26185,0
24622,26372,0
36837,45064,0
46962,20518,0
21519,10058,0
53412,13184,0
1853,46907,0
167,44205,0
30423,39224,0
40349,68328,0
1640,23786,0
3584,19664,0
4077,11882,0
35636,62657,0
28837,42090,0
55782,27005,1
16273,17020,0
18869,5045,1
37109,7109,0
36698,60027,0
38877,1052,0
50738,34262,0
564,68907,0
21893,69984,0
10477,26096,0
50978,4760,0
4513,69678,0
33862,8934,0
21268,3107,0
9712,38183,0
32473,13902,0
16454,41120,0
32661,27188,0
28786,13019,0
4689,44874,0
3002,41872,0
16243,61995,0
7205,722,0
53323,50644,0
15423,57176,1
44903,20539,0
18813,43086,0
51250,10546,0
49206,54901,0
47913,9386,1
6689,57300,0
11461,52280,0
34255,52741,0
9006,40803,0
31648,18927,0
5436,54772,0
48005,61161,0
25927,47209,1
3489,56528,0
43676,10592,1
955,14472,0
54422,57912,0
15999,65346,1
2440,9795,0
32638,31693,0
39247,55543,0
27661,41914,0
37813,27465,0
44804,65629,0
29109,10343,1
16145,19595,0
10522,68123,0
770,51887,0
8723,709,0
47258,41913,0
21926,15113,0
41626,50093,0
52060,63061,0
19723,13508,1
33244,39794,0
5195,14265,0
29056,62732,0
8020,55778,1
39514,47222,0
12345,64279,0
11192,20865,0
24531,21281,0
3732,57031,0
36461,9963,0
28238,33776,0
50627,26158,0
50641,69776,0
37316,3644,0
40271,13611,0
536,52892,0
16864,50155,0
17554,3577,0
17542,23983,0
51227,53253,0
35368,47615,0
22756,4391,0
28373,4395,0
17170,63190,0
52652,27898,0
55634,56045,0
13561,64398,0
51793,29590,0
628,45106,0
46875,36600,1
47824,47407,0
29121,64626,0
49759,69685,0
22096,16081,0
53478,43935,0
54013,12480,0
11667,54898,0
39300,40823,0
54906,607,0
54468,44099,0
43754,30414,0
48565,50893,1
7892,23923,1
21728,40074,0
50906,17446,1
52798,65368,0
23884,47172,0
8500,26993,0
45425,33683,0
16140,18283,0
17893,978,0
50778,37654,0
44070,64556,0
36383,25662,0
27805,49664,0
31354,10572,0
55235,14861,0
34558,66839,0
13075,7410,0
18863,35525,0
49335,14157,1
47109,3026,1
13019,40718,1
25419,36389,0
8960,61442,0
17346,31019,0
41967,7219,0
27833,301,0
28616,46315,0
50328,69479,1
7229,40388,0
46229,58532,0
16853,66692,0
8618,5281,1
50941,50294,0
43751,21719,0
44067,98,0
41016,61417,0
11082,3247,0
23210,55057,0
22835,46608,0
25182,8770,0
14181,62947,0
9010,46173,0
27753,55298,0
40534,30906,0
52815,29762,1
7266,33450,0
50478,51129,0
16114,11895,0
19223,56074,1
1197,52954,0
42069,10778,0
46267,12730,0
45022,11807,0
17999,15469,0
53636,28842,0
22088,20771,0
1489,51133,0
15655,39557,0
45402,69118,0
6528,26866,1
4826,39835,0
39211,29026,0
46862,44689,0
36415,13238,0
30925,33576,1
26471,6389,0
53493,63170,0
38532,6564,0
29543,35522,0
53612,9224,0
15832,59558,0
48494,18011,0
7893,43958,0
54893,58826,0
19869,49473,0
39507,20452,1
7567,64536,0
13757,16840,0
43368,26702,0
25827,53522,0
37115,33849,0
86,43402,0
4704,61210,0
50012,55180,0
47609,38395,0
41597,53019,0
9134,45456,0
35937,30009,0
6930,66267,0
44392,37196,0
11245,39284,1
51688,10920,0
24802,33105,0
21284,10557,1
12136,36734,0
5819,27194,1
6100,49327,0
35528,2367,0
6558,9030,0
4815,12462,0
49975,51521,0
15277,18193,1
47612,47952,0
19413,41454,1
16093,57014,0
13267,62735,0
25677,33077,0
9267,21275,0
34655,61631,0
26060,58505,0
19302,56050,0
36995,56359,0
16962,39559,0
37445,24618,0
9620,56873,0
46684,16458,0
53254,21146,0
44445,29745,0
5879,31621,0
16231,57477,0
1570,5983,0
15593,35654,0
24758,39954,0
4285,9003,0
29440,69170,0
8596,7957,1
4613,2509,0
55379,20730,0
22969,35478,0
9398,28399,0
50165,53672,0
7340,40930,0
35356,63922,0
2138,53902,0
20626,14713,0
28445,46182,1
46740,29420,1
29501,47788,0
16270,61581,0
19437,68259,0
33527,66173,0
27474,67662,0
15550,63427,0
14786,31556,0
46430,42479,0
6188,21192,0
23591,34575,0
29702,33340,1
52904,30403,0
13579,34393,0
34358,23391,1
42365,28922,0
35913,4312,0
44541,26648,1
17782,40024,0
33564,50412,0
30292,33687,0
38742,50462,0
1122,32523,0
14577,18775,0
173,9416,0
54662,51189,0
35117,55034,0
40926,51397,0
37483,61952,0
39714,2780,0
27589,43876,0
9068,68863,0
3316,15295,0
12608,53919,0
32344,51858,0
45127,53792,0
24510,28985,0
49366,50336,0
43329,25760,0
43486,41939,0
45412,26894,0
17318,28395,0
12423,63497,0
23343,38130,0
50208,50871,0
11056,28027,0
14784,61865,1
439,69283,0
850,8954,0
3570,68958,0
1438,69471,0
41790,16773,0
3639,15252,0
40559,21489,0
49132,43099,0
25680,64006,1
54960,20259,0
53085,69482,0
35087,10913,0
26450,63311,0
12184,46601,0
2022,56640,0
5954,40563,0
43848,1355,0
40075,31956,0
14764,31216,0
48503,37427,0
21888,60009,0
31156,16215,1
15247,26577,0
45384,48063,0
53147,30827,0
27338,19970,0
651,39995,1
8972,10853,0
18938,53259,0
27288,50084,0
19460,3968,0
6759,5126,0
38988,5125,0
48325,3892,0
10280,22714,1
54973,36488,0
26259,27446,0
55710,4941,0
50319,4985,0
44421,19963,0
46071,29453,1
55778,5386,0
14092,3356,0
7616,26395,0
55800,37878,0
43957,19184,0
40894,19220,0
18841,1449,1
55318,26934,1
55244,3134,0
20155,42301,0
1534,8559,0
46108,653,0
15035,47429,0
29941,4486,0
3221,456,0
28923,28683,0
36653,51262,1
44878,9661,0
21131,25455,0
3604,9380,0
28524,12252,0
6975,43452,0
34465,20071,0
30959,51409,0
5576,35207,1
3792,4900,0
48372,50444,0
36403,198,0
46043,39964,0
12639,12581,0
40376,19122,0
42680,57437,0
34950,39565,0
861,36608,0
28622,56497,0
38543,38170,0
28032,51908,0
46506,46448,0
52560,47329,0
14350,56918,0
12081,49504,0
4245,52235,0
54309,42035,0
35375,24952,0
28845,28113,1
16203,56225,0
31372,4862,0
51992,68209,0
30037,29922,0
16421,15891,1
9709,47702,0
54669,42082,0
2069,28149,0
465,52610,0
35880,15231,1
7716,35745,0
31470,7630,1
32820,65755,0
21590,40031,0
18521,4502,0
15027,29756,0
1508,67193,0
17009,45462,0
39221,67796,0
54871,24339,0
5026,64254,0
47873,11888,0
22175,245,0
8370,69795,0
14731,8295,0
47477,63090,0
46152,36579,0
22146,49539,0
45943,32112,0
17808,13209,0
13976,68061,0
45705,9998,0
25076,59791,0
21538,48992,0
15483,31277,0
34437,32169,0
42142,55612,0
29108,3243,0
16516,56990,0
25066,64222,0
32291,54193,0
12506,43880,0
5785,64990,0
7201,40184,0
43003,13216,0
28965,38775,0
49668,36808,0
48062,27864,0
40281,820,0
27842,21709,0
49598,34774,0
52002,53355,1
47544,15597,0
5854,15741,0
29110,50217,0
22719,65147,0
5314,5371,0
35311,38406,0
194,43599,0
18087,44328,0
18391,65633,0
22690,8169,0
15236,54864,1
33240,53460,0
21746,5529,0
37161,63072,0
47578,15188,0
22914,8794,0
7722,40910,0
22079,64750,1
10197,23419,0
44766,63327,1
1444,69675,0
32944,69123,0
3067,14479,0
3617,59217,1
24724,54375,0
13426,49895,0
21478,68780,0
7780,34090,0
673,21254,0
15725,13400,0
34966,19131,0
42996,2430,0
20024,18753,0
2328,36769,0
33275,40272,1
23413,7498,0
36036,60484,0
9845,56413,1
45314,33540,0
33796,20644,0
20137,28381,1
4740,41810,0
26731,23563,0
54742,35189,0
39769,53203,0
20562,11776,1
40807,35930,0
34526,49090,0
19258,68521,1
53137,18314,0
39910,3192,0
32234,46040,0
29982,48353,0
12609,9171,0
7070,55640,0
5140,32250,1
2418,32035,0
28852,62516,1
55780,9898,1
20083,52320,0
52422,67087,1
54209,50197,0
2110,49275,1
51039,17798,0
34394,1582,0
13449,53134,0
21597,38928,0
43986,49835,1
25321,28051,0
34931,20604,0
36178,49907,0
32455,67070,0
11566,43335,0
5536,54647,0
46488,50755,0
42677,59452,1
18111,53078,0
55051,10618,0
23479,35389,0
30589,66720,0
33681,64446,0
54945,39933,0
51483,64865,0
54834,5681,0
23069,23577,1
44498,26394,0
5865,62891,0
35243,40133,0
54395,65696,0
8455,51076,0
51899,9142,0
44681,63283,0
44660,17381,0
22643,22075,0
6234,52391,1
26046,58872,0
17180,20475,0
22922,10050,0
8739,26093,0
54683,7247,0
15039,45860,0
48399,52997,0
40192,57996,0
26308,11446,0
962,20463,0
16618,24435,0
33376,33969,0
25673,46486,1
18527,33602,0
13298,38441,0
484,52220,0
11680,55632,0
6383,63387,1
39109,69861,0
17928,7192,0
37854,14835,0
3939,26603,1
28494,27967,0
29068,48499,0
48902,28368,0
30108,94,0
35463,35571,0
6400,29370,0
9450,25719,0
22570,16807,1
702,49886,0
25897,27847,1
13053,54764,1
10772,55844,0
31539,9908,0
31257,44751,0
39108,28455,0
32225,42386,0
16089,20134,0
34483,35368,0
29353,69260,0
26594,12004,1
38139,56109,0
13602,44049,0
45617,21205,0
46586,44109,0
19327,36425,0
50634,60073,0
6161,45465,0
34970,26461,0
37314,39777,0
10595,39596,0
38637,37829,0
45418,60291,0
54227,61532,0
41581,43949,0
32460,62165,0
23048,43553,0
15463,51201,0
18237,48549,0
20790,47577,0
1562,23394,0
37826,36992,0
17964,6874,0
28545,55831,0
40656,67338,0
21418,6338,0
18775,19669,0
2132,25356,0
15578,37461,0
12189,52469,0
22503,66618,0
20196,42621,0
49512,4295,0
47049,30558,0
24178,30736,0
19482,16655,0
12421,3466,0
34089,1861,0
52046,9629,0
30427,58790,0
39838,60714,0
44180,44178,0
54621,56044,0
42241,62642,0
43661,60540,0
16723,61554,0
7337,67156,0
4962,7521,0
55503,11394,0
9069,4544,1
41990,47638,0
10289,45787,0
35884,35333,0
696,24431,1
18486,56629,0
4678,8496,0
55058,5387,0
35002,41437,0
36555,44596,0
36872,60557,0
9172,11194,0
16228,32943,0
51617,61598,1
40624,11615,0
5158,44805,0
5653,47388,0
18203,68836,0
26306,43546,0
54142,24709,0
18143,24708,0
31268,41539,0
47279,31095,0
51819,7431,0
1232,8467,0
18598,58779,0
25243,44479,1
33235,27407,0
9501,5593,1
27478,68997,0
28571,6795,0
50135,40259,0
30139,16219,0
12074,51171,0
47072,53733,0
23597,64746,0
40850,27626,0
20005,56577,0
40058,47607,0
55937,38502,1
45690,33153,0
53813,26210,0
44700,69097,1
5734,34598,0
40198,69846,0
9976,67471,0
45733,4967,0
31251,55177,0
2562,7830,0
20375,37120,0
33196,65050,0
50940,379,0
1181,30283,0
7592,22734,1
53877,7905,0
34956,62785,0
13048,3634,0
11306,61876,0
8790,5786,0
4315,15532,0
23825,12779,0
55733,19547,0
25916,57538,0
29366,14391,0
43045,25702,0
31612,52412,0
6019,39289,0
4227,41029,0
20297,59355,0
25982,4068,0
32652,60740,0
53431,65357,0
21714,55210,0
42981,20314,0
29930,27305,0
44718,55442,0
25846,25072,0
27013,32249,0
42181,56135,0
1956,66478,0
32053,49680,0
4064,37446,0
210,44819,0
1704,56727,0
45905,31908,0
46666,7007,0
19808,858,0
41056,6854,0
28120,49048,1
53830,10840,0
43518,29078,0
49209,23549,0
37348,26396,0
23181,36227,0
12403,26609,1
13624,8068,0
39186,14410,0
23346,28465,0
26277,1976,1
14614,60906,0
37277,48604,0
29569,50137,0
6756,26773,0
501,60863,0
44772,57117,0
40398,18424,0
36624,16690,0
9246,38281,0
17534,40073,0
29036,29562,1
49919,19164,0
11208,67825,1
53128,13203,0
20145,58454,0
19842,33326,0
13154,10355,0
3431,51546,0
55845,53955,0
505,1515,0
6685,58306,1
51442,9639,0
14946,22860,0
42433,40470,0
52565,33083,0
36326,1864,0
37949,28431,0
17704,34995,0
7640,16716,0
50213,15335,0
261,53506,0
10307,60463,0
9829,11229,0
32249,22996,1
1422,36828,0
45646,20762,0
8773,5734,0
53650,36690,0
39431,56815,0
48076,34916,1
50407,57134,0
8654,18228,0
16916,3036,0
53753,47234,0
37359,43450,0
19185,22095,0
44145,27459,0
55581,36972,0
1114,32922,0
54904,51676,0
37416,16601,0
44379,39479,0
52803,30538,0
19578,60132,0
27545,67944,0
21338,22041,0
1397,40530,1
2767,18198,0
53533,31158,1
12052,31038,0
45958,44810,0
14013,4445,0
18035,50882,0
55211,35623,0
7320,22277,0
17896,31060,0
8490,48234,0
50655,9635,0
41633,59097,0
32636,9586,0
3210,46403,0
6129,10129,0
21654,53283,0
11475,35252,0
17108,58382,0
39258,42364,0
28262,18452,0
11535,67777,0
46826,33622,0
28414,60960,0
50351,53866,0
26381,49956,0
30542,47389,0
23454,35085,0
11150,65967,0
32570,20000,0
39607,59062,0
4070,13021,0
33588,68020,1
19988,24804,0
48735,39558,0
38778,41181,0
17220,32363,0
45391,11360,0
13458,18304,0
47227,45457,0
54642,44473,0
31343,56053,0
52100,16984,0
20940,15940,0
14111,41766,0
14581,4521,0
18209,14698,0
27560,69164,0
11583,32639,0
3377,14064,0
19485,2776,0
41480,66583,0
13933,69243,0
50299,8712,0
12619,4208,0
12351,10670,0
24149,65039,0
28773,12836,0
33516,61107,0
46090,24770,0
13013,44883,0
9670,21987,0
5048,2049,0
8235,23319,0
14761,47330,1
27298,58466,0
33935,20305,0
5035,30405,0
20985,3324,1
16107,11471,1
11734,47306,0
55913,19939,0
9314,14517,1
33138,38948,0
15864,40146,0
33747,65768,0
24684,61022,0
9536,53658,0
36961,9121,1
48947,2270,0
41847,103,1
29942,41645,0
32087,49732,0
32946,38710,0
40007,27641,0
13996,43769,0
30450,28631,0
46966,20782,0
53684,46294,0
34793,43294,1
32453,7259,0
49661,55591,0
33074,22500,0
35317,37620,0
54059,33518,0
11761,38881,0
4647,13688,0
1334,45946,0
44127,24958,0
35623,36324,0
51200,49380,0
31091,12832,0
13328,27664,0
39554,5499,0
5227,8420,0
54200,50561,0
10268,31543,0
32609,55275,0
1048,27772,0
47156,60536,0
46533,29570,0
20274,28174,0
39510,27398,0
20664,35264,0
45191,33501,0
11634,34202,0
35301,62957,0
51845,32253,0
52512,35951,0
15868,40011,0
33855,2725,0
1183,11202,0
6315,8226,0
47931,49654,0
28722,3449,0
9760,58015,0
2354,57440,0
33931,22857,0
25782,23103,0
7132,16210,0
34611,46187,0
5860,36442,0
52053,61780,0
40648,12128,0
34993,69048,0
45823,32348,0
51132,11468,0
30189,46318,0
16801,49040,0
833,4429,0
21286,6411,0
36916,55495,0
32044,44348,1
11500,32236,0
49533,59057,0
14477,23383,0
24542,50391,0
48444,20495,0
22589,38509,0
22621,69313,0
1703,2206,0
45898,25158,0
47774,33820,0
23201,26150,0
33502,12687,0
16764,64667,0
11729,22348,0
18519,54624,0
36156,60535,0
47298,45955,0
44479,21341,0
51450,41347,0
55331,9884,1
42947,44567,0
4420,58735,0
37935,8378,0
29484,68186,0
3136,12783,0
30532,67700,0
13924,41053,0
1941,45157,0
10240,58738,0
38035,54251,0
48940,11855,0
24438,59493,1
40445,5814,0
18554,49425,0
22964,18881,0
20576,3857,1
38567,61474,1
39471,35781,0
25873,16874,0
24787,53038,0
28663,32247,0
9433,20386,0
34007,31226,0
29074,9420,0
16144,44119,0
39562,892,1
14976,28390,0
40839,43210,0
32707,340,0
29015,35678,0
36409,22943,0
31972,31757,0
17203,8570,0
1738,17241,0
26334,53049,0
51133,734,0
19060,41714,0
1824,20709,0
35419,47360,0
17756,62836,0
33112,2977,0
43222,31661,0
22850,61563,0
47417,16969,0
42792,10627,0
38348,52609,0
34348,40231,0
17475,62377,0
12659,54706,0
9848,29328,1
41035,50207,0
21567,13990,0
31685,4658,1
29456,32315,1
29563,54248,0
35753,55385,0
14029,672,0
49911,68649,0
33923,5869,0
3366,13612,0
3211,39274,0
19452,44929,0
19872,30864,0
16170,54573,0
31743,49485,0
28458,58305,0
38277,48827,0
7475,66709,0
17372,13236,0
50920,30578,0
1061,22778,0
17962,31421,0
45821,28714,0
33780,68734,0
13024,9727,0
1680,37910,0
9057,13318,1
41673,52021,0
8478,29133,0
6583,48435,1
50409,15536,0
4622,69062,0
24234,26164,0
18925,21550,0
39476,67903,0
8578,53528,0
44236,848,0
15806,32637,0
19127,6355,0
15130,66780,1
37920,60825,0
53611,8619,0
7270,68303,0
42185,57295,0
52885,51182,0
37788,16495,0
49621,2793,0
17249,61676,0
22866,12121,0
37642,21420,0
2762,26561,0
23282,48114,0
33200,10098,0
51162,62198,0
29331,33829,0
10783,39013,0
3885,65122,0
38475,3248,0
54031,5728,0
16785,36850,0
22879,66417,0
42515,64693,0
43049,10356,0
23005,30800,0
3053,67877,0
25803,2639,0
35078,58289,1
4822,10306,0
34985,66855,0
37906,5323,0
14631,14534,0
9842,59804,0
10441,37425,0
29099,42208,1
51760,59083,0
47230,25891,0
31714,3864,0
48065,62234,0
29747,50406,0
55756,50283,0
2344,14153,0
18797,58292,0
47297,39006,0
39789,64311,0
40680,34439,0
47654,40439,0
37858,58602,1
28650,23575,0
49432,41519,1
4813,67032,0
35347,47545,0
34713,10771,1
5396,40775,0
39253,46132,1
42631,52416,1
50510,19895,1
47622,41735,1
31581,63162,0
29913,64878,0
44611,61395,0
8479,31033,1
48294,3365,0
24206,2313,0
52063,40433,0
3382,6802,0
53743,37051,0
48691,43337,1
9055,6045,0
28433,62702,0
45881,41688,0
12399,17868,0
6065,39741,0
13914,19022,0
49294,63242,0
48657,66463,0
51460,34791,1
38313,66274,0
39246,43115,1
581,20353,0
8620,65275,0
34719,17568,0
21905,61062,0
28049,50480,1
54631,45151,0
43071,58207,0
2185,53874,0
43112,38965,0
22822,5981,0
49320,66055,0
46929,29692,0
14278,63288,0
27650,53606,0
32465,54909,0
5071,29032,0
8115,53328,0
50682,65479,0
47201,8606,0
33051,56282,0
35146,55672,0
55863,4474,0
1928,58674,1
31399,53120,0
29641,48359,0
43212,41138,0
38062,38250,0
13039,39818,0
11608,47416,0
22427,48135,0
27692,30422,0
25804,24664,0
53733,45421,0
24478,3062,0
17520,13868,0
460,61013,0
55751,34125,0
32908,61491,0
55233,60639,1
47856,7735,0
17395,56621,0
6779,46982,0
41020,40756,0
5777,21633,0
1741,21571,0
35254,44326,0
11547,22270,0
28077,24160,0
19795,52472,0
7343,25736,0
7182,21462,0
6660,52992,0
16754,39181,0
47376,15260,0
14658,51943,0
30187,48127,0
50093,11825,0
16031,62310,0
36305,55111,0
26180,14250,1
27465,44555,0
19664,41991,0
46770,57839,1
37141,55014,0
21421,47908,0
8643,44634,1
51385,19690,0
34904,40417,0
43144,59065,0
42074,6555,0
12144,48636,0
36594,67883,0
11032,9043,0
43322,1357,1
26452,65817,0
14001,26911,0
16097,59463,0
43026,35353,0
22376,25230,0
24990,59477,0
9118,31485,0
35534,6479,0
11615,53154,0
33992,1337,0
33835,10556,1
22330,44764,0
42448,67621,0
34893,20532,0
19221,54070,0
25203,35427,0
29490,20821,0
18954,46200,0
20230,57,0
2165,16821,0
43797,68199,0
41900,44785,0
41822,7265,0
32448,14466,0
40401,641,0
20958,58209,0
50251,46549,0
1274,51158,1
6658,55643,0
9440,17391,0
7982,64081,0
47228,32044,0
54754,12303,0
46716,52793,1
28124,28433,0
20065,29059,0
31479,19464,1
12510,46196,0
2213,49479,0
21403,40785,0
5754,47553,0
12967,68937,1
24560,55184,0
35108,12027,0
10713,30523,0
26747,53221,0
55976,61928,0
47709,26045,0
39928,908,0
47263,7231,0
14543,34170,0
18674,57232,0
10926,11205,0
52327,26177,0
55821,53775,0
16914,58053,0
38798,12345,0
3241,33835,0
7772,44525,0
4449,47895,0
15603,62395,0
37474,64550,0
16528,15671,0
13656,18465,0
9580,31940,0
330,44749,0
46324,29437,0
42789,65222,1
21051,25180,0
150,52047,0
53851,45712,0
43312,36743,0
34325,45966,0
55138,60940,0
54257,52748,0
51811,1760,0
35071,52362,0
37490,67533,0
9631,35901,0
25067,1769,0
39782,32667,0
29239,52145,0
6423,9860,0
20207,42484,0
3256,36912,1
10917,20905,0
51020,41816,0
6329,62714,1
54218,2421,0
32619,15018,0
27290,52040,1
16875,11026,0
47439,48142,0
52909,2094,0
33224,20393,0
41940,64066,1
14487,56200,0
34639,19735,0
12169,58416,0
5045,5822,0
7821,65810,0
2531,30036,0
49013,36610,1
30182,21746,0
42442,15913,0
22902,32515,0
38300,46395,0
41843,68281,1
9073,5335,0
26006,53041,0
31180,54254,0
21212,44913,0
18176,17403,0
24223,35689,0
5761,57587,0
45829,38364,0
27225,20,0
50158,11519,0
16079,2462,0
26169,60794,1
46810,30856,0
25779,47724,0
2664,3138,0
47453,17108,0
49706,29527,0
54074,63815,0
17278,13940,0
14504,47713,1
52141,19982,0
34253,44800,0
28257,34214,0
55704,44442,0
20192,51601,0
45552,4320,0
53547,29788,0
30443,5069,0
16883,56871,0
40712,1426,0
48070,9333,1
3906,42979,1
35662,35779,0
12248,58393,0
4146,57868,0
22938,45615,0
37652,35099,0
9263,45528,0
32949,16593,0
22489,18446,0
41110,61368,0
33042,5283,0
31473,47804,0
30414,18606,0
17456,23278,0
2229,37888,0
25550,68148,0
14295,60846,0
55784,46643,0
17814,6306,0
3378,57944,0
39208,1083,0
50544,51663,0
21761,28776,0
49562,22004,0
39775,32569,0
30920,46565,0
13443,56449,1
31804,52003,0
12892,26547,0
11270,13908,0
53688,14829,0
35204,292,0
51782,63145,0
16344,10122,0
51091,16135,0
43011,13267,0
54033,14489,0
30010,58190,0
17688,66683,0
2854,3607,0
48540,56308,0
43598,5863,1
37459,48345,0
22965,32917,0
33509,39717,0
53906,30870,0
49741,56219,0
28617,54794,0
21377,52756,0
5748,32466,0
39442,63113,0
9301,17019,0
2436,18853,0
38510,22279,0
3186,27221,1
55343,49890,0
128,31691,0
3862,25233,1
17523,12550,0
3836,60553,0
29740,45702,0
22348,5443,0
2517,21142,1
55172,45708,0
41588,17537,0
19265,39151,1
5306,32787,0
5367,26959,1
3150,3103,1
44802,7590,0
5701,24888,0
41208,27096,0
14142,64973,0
50373,28143,0
41389,5361,0
52742,16547,1
49024,35218,0
11296,34513,0
1282,23002,1
49397,68922,0
25313,60383,0
45130,34847,0
41,43725,0
45029,13473,0
40107,66859,0
5087,36472,0
10565,34743,0
34167,54137,0
20740,69318,0
22955,31199,0
21122,8910,0
22051,67966,0
6067,14422,0
40027,47997,0
27455,42638,0
16776,25366,0
6193,69483,0
33911,3820,0
17050,4424,0
16822,13629,1
15594,50602,0
8788,21674,0
9331,38099,0
5541,38536,0
7128,14116,0
12959,12717,0
20430,54802,0
35250,20229,0
13902,5288,0
